analyst,player,position,team,overall_rank,position_rank,tier,source_url,pulled_date
Jacob Gibbs,Zach Charbonnet,RB,SEA,104,,12,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,J.K. Dobbins,RB,DEN,105,,12,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Kyler Murray,QB,MIN,106,,12,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jaxson Dart,QB,NYG,107,,12,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,KC Concepcion,WR,CLE,108,,12,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,DK Metcalf,WR,PIT,109,,12,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jayden Higgins,WR,HOU,110,,12,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jalen Coker,WR,CAR,111,,12,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jacory Croskey-Merritt,RB,WAS,112,,12,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Dallas Goedert,TE,PHI,113,,12,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Courtland Sutton,WR,DEN,114,,12,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Xavier Worthy,WR,KC,115,,12,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Romeo Doubs,WR,NE,116,,12,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Malik Willis,QB,MIA,117,,12,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Bo Nix,QB,DEN,118,,12,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Dak Prescott,QB,DAL,119,,12,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Chris Rodriguez Jr.,RB,JAC,120,,12,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Baker Mayfield,QB,TB,121,,12,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Patrick Mahomes II,QB,KC,122,,12,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jared Goff,QB,DET,123,,12,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Matthew Stafford,QB,LAR,124,,12,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Dalton Kincaid,TE,BUF,125,,13,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,George Kittle,TE,SF,126,,13,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Matthew Golden,WR,GB,127,,13,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Chuba Hubbard,RB,CAR,128,,13,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Tyrone Tracy Jr.,RB,NYG,129,,13,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jonah Coleman,RB,DEN,130,,13,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Deebo Samuel Sr.,WR,SF,131,,13,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Ryan Flournoy,WR,DAL,132,,13,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,De'Zhaun Stribling,WR,SF,133,,13,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jake Ferguson,TE,DAL,134,,13,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Brenton Strange,TE,JAC,135,,13,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Oronde Gadsden II,TE,LAC,136,,14,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Tyjae Spears,RB,TEN,137,,14,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Woody Marks,RB,HOU,138,,14,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Tank Bigsby,RB,PHI,139,,14,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Kimani Vidal,RB,LAC,140,,14,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,MarShawn Lloyd,RB,GB,141,,14,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Emmett Johnson,RB,KC,142,,14,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Demond Claiborne,RB,MIN,143,,14,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Khalil Shakir,WR,BUF,144,,14,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Tyler Shough,QB,NO,145,,14,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Omar Cooper Jr.,WR,NYJ,146,,14,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jauan Jennings,WR,MIN,147,,14,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Malik Washington,WR,MIA,148,,14,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Keaton Mitchell,RB,LAC,149,,14,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Cyrus Allen,WR,KC,150,,14,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jack Bech,WR,LV,151,,15,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jalen McMillan,WR,TB,152,,15,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Chris Bell,WR,MIA,153,,15,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jordan Love,QB,GB,154,,15,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Travis Kelce,TE,KC,155,,15,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,C.J. Stroud,QB,HOU,156,,15,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Gunnar Helm,TE,TEN,157,,15,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Daniel Jones,QB,IND,158,,15,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Cam Ward,QB,TEN,159,,15,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Terrance Ferguson,TE,LAR,160,,15,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Mark Andrews,TE,BAL,161,,15,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Dylan Sampson,RB,CLE,162,,15,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Isiah Pacheco,RB,DET,163,,15,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Tyler Allgeier,RB,ARI,164,,15,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Ray Davis,RB,BUF,165,,15,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jaydon Blue,RB,DAL,166,,15,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Rashid Shaheed,WR,SEA,167,,15,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Ollie Gordon II,RB,MIA,168,,16,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Kaytron Allen,RB,WAS,169,,16,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Tre' Harris,WR,LAC,170,,16,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Pat Bryant,WR,DEN,171,,16,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Dontayvion Wicks,WR,PHI,172,,16,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Zachariah Branch,WR,ATL,173,,16,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Antonio Williams,WR,WAS,174,,16,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Fernando Mendoza,QB,LV,175,,16,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
